gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
95529,07129,45482,26895,79832,49022,35403,18480,74423,8573,8573,9656,5063,0,1244,5576,6571,9279,0,0,783,547,621,83,88,77,00,72003,40588,75700,69112,74972,96911,73632,87977,94829,1919,1919,1310,2299,0,1620,4776,8244,7489,0,0,498,285,023,28,10,81,53,01,31,27,79,59,50,75,46,13,51,51,96,64,0,99,63,40,26,0,0,08,31,85,71,10,70,27
72003,40588,75700,69112,74972,96911,73632,87977,94829,1919,1919,1310,2299,0,1620,4776,8244,7489,0,0,498,285,023,28,10,81,53,34993,27678,30549,84296,83216,55306,49023,42851,56062,8961,8961,4668,8121,0,4191,8952,4126,7658,0,0,591,654,973,18,54,24,91,26,24,97,63,56,58,08,33,70,47,47,01,81,0,94,92,02,80,0,0,12,46,18,74,06,56,10
34993,27678,30549,84296,83216,55306,49023,42851,56062,8961,8961,4668,8121,0,4191,8952,4126,7658,0,0,591,654,973,18,54,24,91,04301,52831,60727,87879,36759,49450,18575,28046,47113,0451,0451,9096,0764,0,1099,2063,3540,5926,0,0,608,431,785,71,10,70,27,11,00,79,37,40,25,77,70,34,40,40,77,09,0,17,52,71,99,0,0,18,66,93,54,55,53,16
04301,52831,60727,87879,36759,49450,18575,28046,47113,0451,0451,9096,0764,0,1099,2063,3540,5926,0,0,608,431,785,71,10,70,27,84726,43524,00697,09563,54356,74158,97708,61333,12070,6347,6347,4601,8281,0,4294,6692,9402,7380,0,0,112,146,718,74,06,56,10,68,15,62,49,04,49,10,16,41,41,41,22,48,0,32,15,55,51,0,0,99,43,16,40,92,48,75
84726,43524,00697,09563,54356,74158,97708,61333,12070,6347,6347,4601,8281,0,4294,6692,9402,7380,0,0,112,146,718,74,06,56,10,84311,24400,85479,38237,73940,50225,12977,74570,75234,2540,2540,9977,8509,0,4617,6852,3471,7899,0,0,718,066,293,54,55,53,16,79,86,65,90,19,18,75,65,13,44,44,71,66,0,17,68,88,33,0,0,28,05,37,38,46,23,51
84311,24400,85479,38237,73940,50225,12977,74570,75234,2540,2540,9977,8509,0,4617,6852,3471,7899,0,0,718,066,293,54,55,53,16,54468,84815,58862,73749,95404,87249,75610,73616,22441,5441,5441,8622,9648,0,1032,1615,3855,4951,0,0,099,043,416,40,92,48,75,70,47,20,97,27,17,99,99,14,31,31,80,79,0,58,92,33,60,0,0,79,50,66,24,80,49,11
54468,84815,58862,73749,95404,87249,75610,73616,22441,5441,5441,8622,9648,0,1032,1615,3855,4951,0,0,099,043,416,40,92,48,75,28579,42186,72965,03590,59219,33018,40775,33765,50613,0744,0744,2571,8166,0,8717,7368,6788,3533,0,0,228,805,937,38,46,23,51,26,67,14,66,33,55,08,06,33,50,50,72,34,0,50,77,92,60,0,0,88,17,83,93,32,64,21
28579,42186,72965,03590,59219,33018,40775,33765,50613,0744,0744,2571,8166,0,8717,7368,6788,3533,0,0,228,805,937,38,46,23,51,62570,78347,16520,84997,32227,75317,95799,16799,18214,7531,7531,6680,8979,0,2258,6692,8733,2760,0,0,279,950,366,24,80,49,11,85,28,51,77,72,74,93,03,77,58,58,91,30,0,69,54,93,92,0,0,63,64,97,47,36,54,45
62570,78347,16520,84997,32227,75317,95799,16799,18214,7531,7531,6680,8979,0,2258,6692,8733,2760,0,0,279,950,366,24,80,49,11,57026,14967,47014,47166,77033,60955,64308,28606,99733,5950,5950,6272,0534,0,1050,6277,2992,2260,0,0,688,117,083,93,32,64,21,84,69,57,55,88,38,85,22,56,95,95,12,90,0,76,47,60,84,0,0,06,31,13,08,21,78,53
57026,14967,47014,47166,77033,60955,64308,28606,99733,5950,5950,6272,0534,0,1050,6277,2992,2260,0,0,688,117,083,93,32,64,21,30585,84228,61551,58177,14372,52474,86993,71903,62477,4958,4958,2591,1730,0,6169,1954,0593,4592,0,0,063,664,797,47,36,54,45,26,87,87,96,14,49,92,65,44,55,55,31,96,0,62,78,71,05,0,0,15,75,72,61,70,31,80
30585,84228,61551,58177,14372,52474,86993,71903,62477,4958,4958,2591,1730,0,6169,1954,0593,4592,0,0,063,664,797,47,36,54,45,33284,09969,78157,43955,78788,43938,36985,36522,49256,0195,0195,6912,0090,0,6776,7847,4360,5984,0,0,606,931,113,08,21,78,53,94,94,30,66,89,65,02,86,84,56,56,06,40,0,64,21,54,37,0,0,87,23,86,47,89,97,79
33284,09969,78157,43955,78788,43938,36985,36522,49256,0195,0195,6912,0090,0,6776,7847,4360,5984,0,0,606,931,113,08,21,78,53,61426,27587,95187,31496,84514,07849,64492,77865,14244,9255,9255,2631,3096,0,0362,1478,3271,5505,0,0,015,275,472,61,70,31,80,87,58,65,77,62,32,43,86,70,20,20,39,89,0,64,58,73,38,0,0,31,15,81,22,94,79,26
61426,27587,95187,31496,84514,07849,64492,77865,14244,9255,9255,2631,3096,0,0362,1478,3271,5505,0,0,015,275,472,61,70,31,80,26494,56194,76130,93466,14189,00665,61102,57086,52684,6256,6256,1806,5340,0,7164,5921,7254,2337,0,0,787,823,386,47,89,97,79,09,32,18,00,87,70,92,07,94,54,54,22,50,0,44,16,96,51,0,0,31,54,86,15,48,59,28
26494,56194,76130,93466,14189,00665,61102,57086,52684,6256,6256,1806,5340,0,7164,5921,7254,2337,0,0,787,823,386,47,89,97,79,65087,52758,21765,36477,09962,16532,78143,10786,79670,4020,4020,7439,7789,0,0764,0258,3173,8738,0,0,931,715,881,22,94,79,26,16,84,87,57,05,02,43,30,68,07,07,22,00,0,96,97,55,85,0,0,45,44,68,09,58,43,67
65087,52758,21765,36477,09962,16532,78143,10786,79670,4020,4020,7439,7789,0,0764,0258,3173,8738,0,0,931,715,881,22,94,79,26,57009,76832,61918,43700,83087,67370,32292,73907,92994,8554,8554,2022,3750,0,0844,5116,5996,6651,0,0,031,754,886,15,48,59,28,17,27,76,56,64,55,93,81,80,33,33,56,97,0,07,07,82,69,0,0,20,60,68,33,11,62,96
57009,76832,61918,43700,83087,67370,32292,73907,92994,8554,8554,2022,3750,0,0844,5116,5996,6651,0,0,031,754,886,15,48,59,28,38816,07584,23687,78557,56805,69202,12043,56130,08668,1007,1007,1422,5000,0,1096,6997,6655,0385,0,0,245,444,368,09,58,43,67,66,49,38,26,74,92,69,23,27,46,46,27,91,0,50,49,06,99,29,67,70,84,04,83,68,05,18
38816,07584,23687,78557,56805,69202,12043,56130,08668,1007,1007,1422,5000,0,1096,6997,6655,0385,0,0,245,444,368,09,58,43,67,35817,68127,73576,61856,93464,22055,99793,61081,45180,4033,4033,5556,9397,0,1607,0607,1782,2169,0,0,420,960,568,33,11,62,96,87,77,01,88,35,60,42,78,87,70,70,01,52,0,52,17,98,62,51,59,75,98,93,79,27,48,65
35817,68127,73576,61856,93464,22055,99793,61081,45180,4033,4033,5556,9397,0,1607,0607,1782,2169,0,0,420,960,568,33,11,62,96,83066,67149,23538,85326,28474,50192,70269,18223,15227,7246,7246,2827,8591,0,5250,7949,1306,5399,1629,3967,970,184,804,83,68,05,18,73,04,64,24,87,67,68,50,98,30,30,55,59,0,30,52,79,88,55,10,79,33,02,33,49,52,57
83066,67149,23538,85326,28474,50192,70269,18223,15227,7246,7246,2827,8591,0,5250,7949,1306,5399,1629,3967,970,184,804,83,68,05,18,48487,43877,54101,32388,06435,75360,00742,10478,81087,4970,4970,8801,6852,0,4752,9517,6698,3862,3751,4059,575,098,593,79,27,48,65,36,34,89,45,42,72,86,23,87,57,57,93,48,0,06,33,28,50,81,57,83,40,00,50,37,91,21
48487,43877,54101,32388,06435,75360,00742,10478,81087,4970,4970,8801,6852,0,4752,9517,6698,3862,3751,4059,575,098,593,79,27,48,65,71973,85704,84364,04824,15387,80367,20568,76650,97798,5530,5530,5055,5259,0,8230,6152,6779,8088,8855,1210,679,033,302,33,49,52,57,76,04,65,70,14,32,19,63,25,59,59,35,77,0,38,91,53,79,35,39,22,53,15,13,69,74,28
71973,85704,84364,04824,15387,80367,20568,76650,97798,5530,5530,5055,5259,0,8230,6152,6779,8088,8855,1210,679,033,302,33,49,52,57,09636,48734,15789,50545,60742,33172,02586,64123,93287,3657,3657,7593,8548,0,5106,2833,8528,5450,9581,1157,283,040,800,50,37,91,21,43,31,94,64,82,93,37,67,99,26,26,09,57,0,62,05,65,87,87,17,00,31,70,49,14,38,48
09636,48734,15789,50545,60742,33172,02586,64123,93287,3657,3657,7593,8548,0,5106,2833,8528,5450,9581,1157,283,040,800,50,37,91,21,24876,97104,07265,03970,43614,18832,95119,25663,59525,4359,4359,7235,3477,0,9438,0091,3553,7479,8735,6639,622,953,815,13,69,74,28,66,15,19,89,76,89,86,62,26,22,22,49,32,0,34,23,10,51,01,05,02,58,91,84,78,46,65
24876,97104,07265,03970,43614,18832,95119,25663,59525,4359,4359,7235,3477,0,9438,0091,3553,7479,8735,6639,622,953,815,13,69,74,28,57743,58431,81994,03764,28982,85293,24737,44567,60899,2126,2126,6209,3157,0,4262,2105,4065,6387,3287,8917,400,031,170,49,14,38,48,72,85,12,12,68,72,69,21,20,52,52,09,46,0,13,70,20,80,38,93,75,96,05,62,61,31,27
57743,58431,81994,03764,28982,85293,24737,44567,60899,2126,2126,6209,3157,0,4262,2105,4065,6387,3287,8917,400,031,170,49,14,38,48,10666,56715,27419,32789,76976,55189,82586,33062,86826,6822,6822,2549,7132,0,2434,3123,9710,4851,2001,0505,802,858,891,84,78,46,65,83,23,48,88,04,91,02,26,21,87,87,84,34,0,00,01,01,87,39,54,18,08,74,66,30,38,74
10666,56715,27419,32789,76976,55189,82586,33062,86826,6822,6822,2549,7132,0,2434,3123,9710,4851,2001,0505,802,858,891,84,78,46,65,67872,65785,18512,30112,04168,64872,23769,87421,43520,3052,3052,6209,0946,0,9013,1470,0320,2980,6938,1793,675,496,205,62,61,31,27,55,67,30,74,11,85,44,32,58,93,93,52,78,0,11,36,95,45,49,24,49,51,06,82,73,08,26
67872,65785,18512,30112,04168,64872,23769,87421,43520,3052,3052,6209,0946,0,9013,1470,0320,2980,6938,1793,675,496,205,62,61,31,27,64783,02223,88648,02888,91004,06891,54302,92626,55421,2787,2787,6084,0634,0,1500,9601,7701,1687,3839,3554,218,008,874,66,30,38,74,64,93,67,78,44,81,17,96,85,97,97,70,99,0,21,83,72,74,66,52,34,71,45,70,97,27,80
64783,02223,88648,02888,91004,06891,54302,92626,55421,2787,2787,6084,0634,0,1500,9601,7701,1687,3839,3554,218,008,874,66,30,38,74,58455,26567,79830,18574,76811,41985,32944,81132,05258,7093,7093,7752,6678,0,9611,1236,5795,3845,6549,6024,149,451,006,82,73,08,26,49,66,02,88,60,39,75,76,27,64,64,01,94,0,17,98,87,20,27,47,68,09,20,63,15,89,23
58455,26567,79830,18574,76811,41985,32944,81132,05258,7093,7093,7752,6678,0,9611,1236,5795,3845,6549,6024,149,451,006,82,73,08,26,19564,31693,15567,49078,12244,84281,85617,31096,66885,2997,2997,9670,6899,0,9221,4483,7372,8574,9466,5352,534,271,245,70,97,27,80,38,72,56,53,35,89,84,22,36,50,50,69,49,0,59,75,90,25,23,34,63,08,50,91,53,95,90
19564,31693,15567,49078,12244,84281,85617,31096,66885,2997,2997,9670,6899,0,9221,4483,7372,8574,9466,5352,534,271,245,70,97,27,80,99449,59266,75102,17488,68260,11239,79075,23276,04827,4064,4064,9101,3994,0,1117,4798,5987,2820,7427,6147,968,809,320,63,15,89,23,10,36,25,27,41,13,58,55,68,16,16,55,24,0,82,13,23,25,46,83,47,96,80,42,10,05,83
99449,59266,75102,17488,68260,11239,79075,23276,04827,4064,4064,9101,3994,0,1117,4798,5987,2820,7427,6147,968,809,320,63,15,89,23,17238,73672,32456,51053,29535,46289,15884,89722,22436,5950,5950,1269,3749,0,3959,1775,3790,7125,0723,1434,963,208,250,91,53,95,90,67,85,62,26,17,24,10,89,73,84,84,58,30,0,52,04,35,02,80,78,88,90,95,67,23,94,87
17238,73672,32456,51053,29535,46289,15884,89722,22436,5950,5950,1269,3749,0,3959,1775,3790,7125,0723,1434,963,208,250,91,53,95,90,44110,05036,11825,62627,63641,71913,71858,85455,95568,1716,1716,9055,4524,0,7282,0713,8423,2325,5146,3483,547,296,180,42,10,05,83,13,46,32,29,30,82,06,40,12,26,26,36,98,0,98,56,47,24,94,17,71,50,47,70,53,68,29
44110,05036,11825,62627,63641,71913,71858,85455,95568,1716,1716,9055,4524,0,7282,0713,8423,2325,5146,3483,547,296,180,42,10,05,83,36967,29085,19562,15526,66517,71224,26510,29089,93673,9784,9784,1258,8730,0,5652,4004,9635,8002,1280,5078,788,690,495,67,23,94,87,12,85,53,55,60,27,02,48,44,13,13,55,12,0,92,24,62,79,50,16,09,34,22,87,40,44,34
36967,29085,19562,15526,66517,71224,26510,29089,93673,9784,9784,1258,8730,0,5652,4004,9635,8002,1280,5078,788,690,495,67,23,94,87,49513,35146,09732,07129,34930,55382,89106,38040,06912,2526,2526,7236,5998,0,1098,2656,2147,7724,5594,7617,571,850,747,70,53,68,29,95,02,86,73,19,60,99,33,49,41,41,98,70,0,59,32,27,20,29,80,59,16,25,11,70,80,02
49513,35146,09732,07129,34930,55382,89106,38040,06912,2526,2526,7236,5998,0,1098,2656,2147,7724,5594,7617,571,850,747,70,53,68,29,36812,76285,98253,86555,18860,51027,53802,21148,62944,8413,8413,2655,9112,0,0892,1824,4562,1379,9150,2816,609,634,522,87,40,44,34,24,65,03,50,77,24,66,83,78,76,76,62,06,0,79,82,58,10,30,77,60,35,41,51,70,96,79
36812,76285,98253,86555,18860,51027,53802,21148,62944,8413,8413,2655,9112,0,0892,1824,4562,1379,9150,2816,609,634,522,87,40,44,34,36395,50702,89286,62473,34319,37860,23799,44433,52249,8541,8541,0098,1370,0,0359,0732,7027,3320,5529,8680,559,316,725,11,70,80,02,28,96,07,69,03,56,80,53,86,13,13,36,80,0,33,46,50,70,43,91,03,11,25,24,09,96,68
36395,50702,89286,62473,34319,37860,23799,44433,52249,8541,8541,0098,1370,0,0359,0732,7027,3320,5529,8680,559,316,725,11,70,80,02,67824,39065,76303,85850,53777,27824,49766,46883,58378,9876,9876,4262,3706,0,7679,2782,6058,5110,5630,9577,960,135,441,51,70,96,79,81,01,53,91,61,04,26,84,10,14,14,94,74,0,45,49,86,68,63,73,27,79,52,38,40,93,17
67824,39065,76303,85850,53777,27824,49766,46883,58378,9876,9876,4262,3706,0,7679,2782,6058,5110,5630,9577,960,135,441,51,70,96,79,88828,89096,74207,34969,95403,05056,62080,07153,98386,3213,3213,8936,9080,0,6533,8646,8650,4270,0743,9591,403,811,825,24,09,96,68,00,38,54,15,00,10,11,02,17,41,41,31,52,0,02,03,23,77,70,34,39,25,91,17,16,62,97
88828,89096,74207,34969,95403,05056,62080,07153,98386,3213,3213,8936,9080,0,6533,8646,8650,4270,0743,9591,403,811,825,24,09,96,68,88681,81401,38653,51591,97161,26204,61326,58084,43310,0414,0414,8694,9074,0,2845,8049,2086,8268,7363,4273,727,279,852,38,40,93,17,35,42,50,34,46,72,18,15,13,04,04,62,29,0,85,38,70,88,50,54,91,52,11,32,39,52,76
88681,81401,38653,51591,97161,26204,61326,58084,43310,0414,0414,8694,9074,0,2845,8049,2086,8268,7363,4273,727,279,852,38,40,93,17,80700,70038,33354,44115,59800,84510,87411,85502,39317,6841,6841,7231,1152,0,6702,6603,9523,1777,0570,5734,639,625,991,17,16,62,97,11,19,07,26,26,38,92,49,80,53,53,63,02,0,21,00,74,35,67,79,95,06,65,13,68,29,60
80700,70038,33354,44115,59800,84510,87411,85502,39317,6841,6841,7231,1152,0,6702,6603,9523,1777,0570,5734,639,625,991,17,16,62,97,39335,62942,88650,94834,45746,40972,52618,63915,77113,1804,1804,8462,1329,0,9885,5638,2670,2988,1950,0254,991,252,211,32,39,52,76,33,76,05,78,63,31,90,75,23,25,25,70,31,0,20,88,40,83,69,59,50,00,41,64,51,27,78
39335,62942,88650,94834,45746,40972,52618,63915,77113,1804,1804,8462,1329,0,9885,5638,2670,2988,1950,0254,991,252,211,32,39,52,76,07411,38019,24407,44226,98626,11738,45792,30249,15080,6153,6153,4663,1502,0,0721,0300,1874,1735,1067,1779,595,306,465,13,68,29,60,19,02,76,65,98,26,74,67,06,83,83,26,89,0,79,36,45,01,67,09,18,21,25,35,20,07,33
07411,38019,24407,44226,98626,11738,45792,30249,15080,6153,6153,4663,1502,0,0721,0300,1874,1735,1067,1779,595,306,465,13,68,29,60,73233,91476,05905,92578,56363,13431,12190,20275,30823,4625,4625,4270,9031,0,6220,9288,0740,7783,4569,4759,750,600,341,64,51,27,78,25,15,53,04,06,82,63,93,71,19,19,24,63,0,69,04,94,74,03,55,45,32,60,24,68,77,27
73233,91476,05905,92578,56363,13431,12190,20275,30823,4625,4625,4270,9031,0,6220,9288,0740,7783,4569,4759,750,600,341,64,51,27,78,22419,91102,41776,27165,24998,37326,08674,26367,50806,8583,8583,4526,0089,0,4079,1736,8845,7501,9867,5409,118,421,225,35,20,07,33,31,47,48,97,81,32,91,32,63,95,95,43,84,0,84,11,25,78,55,32,25,34,43,65,74,84,63
22419,91102,41776,27165,24998,37326,08674,26367,50806,8583,8583,4526,0089,0,4079,1736,8845,7501,9867,5409,118,421,225,35,20,07,33,94225,16215,42753,68404,29606,04082,20463,42093,68071,1519,1519,4924,2863,0,9169,4704,0094,8774,8903,7755,745,432,260,24,68,77,27,39,18,53,12,96,47,68,02,27,87,87,95,74,0,70,94,69,45,23,75,25,65,07,41,49,10,96
94225,16215,42753,68404,29606,04082,20463,42093,68071,1519,1519,4924,2863,0,9169,4704,0094,8774,8903,7755,745,432,260,24,68,77,27,46331,25747,55648,13397,48881,05432,82891,06832,84763,2295,2295,2143,3384,0,5684,6211,8825,6478,8655,3832,225,634,343,65,74,84,63,31,57,53,12,71,33,32,24,17,73,73,25,01,0,75,37,93,20,70,55,49,25,31,18,32,78,40
46331,25747,55648,13397,48881,05432,82891,06832,84763,2295,2295,2143,3384,0,5684,6211,8825,6478,8655,3832,225,634,343,65,74,84,63,85339,73318,55953,80912,89896,14647,76168,10902,41127,2887,2887,3495,1474,0,5570,2094,1669,5445,6323,2875,225,665,707,41,49,10,96,98,39,07,46,96,44,50,82,62,16,16,68,42,0,13,79,92,67,59,81,02,23,28,91,43,60,06
85339,73318,55953,80912,89896,14647,76168,10902,41127,2887,2887,3495,1474,0,5570,2094,1669,5445,6323,2875,225,665,707,41,49,10,96,59831,11857,33953,12312,37371,22833,51632,12824,59917,6773,6773,2825,8701,0,7075,8137,5493,2720,1770,5555,449,425,731,18,32,78,40,65,75,06,47,22,73,45,32,92,28,28,00,39,0,62,37,82,73,58,27,58,53,39,08,11,02,24
59831,11857,33953,12312,37371,22833,51632,12824,59917,6773,6773,2825,8701,0,7075,8137,5493,2720,1770,5555,449,425,731,18,32,78,40,00198,85439,62707,50446,09196,96144,66050,74482,10062,5216,5216,7268,8142,0,8813,4479,8392,2667,9359,1781,102,923,628,91,43,60,06,17,17,21,24,34,54,56,70,37,09,09,54,96,0,85,87,55,87,33,18,10,17,69,99,09,19,70
00198,85439,62707,50446,09196,96144,66050,74482,10062,5216,5216,7268,8142,0,8813,4479,8392,2667,9359,1781,102,923,628,91,43,60,06,56965,05475,23606,25747,49422,03573,88745,13132,92192,4328,4328,1100,2139,0,5062,4537,0782,6973,2858,1027,858,253,139,08,11,02,24,53,36,41,58,24,00,82,02,51,82,82,01,72,0,40,03,01,07,54,36,90,20,54,61,54,44,58
56965,05475,23606,25747,49422,03573,88745,13132,92192,4328,4328,1100,2139,0,5062,4537,0782,6973,2858,1027,858,253,139,08,11,02,24,39417,80617,26021,22024,74934,03654,29056,71170,46437,1009,1009,8954,7296,0,8785,4087,2255,6287,4633,4518,910,117,469,99,09,19,70,72,59,16,02,09,21,31,14,51,91,91,56,62,0,88,45,89,49,60,33,47,51,91,76,49,61,02
39417,80617,26021,22024,74934,03654,29056,71170,46437,1009,1009,8954,7296,0,8785,4087,2255,6287,4633,4518,910,117,469,99,09,19,70,06253,47836,20941,28858,50424,48600,53082,35802,58451,0882,0882,3901,1472,0,3540,8903,0401,0807,1154,6936,690,920,054,61,54,44,58,54,26,98,47,36,17,59,47,89,43,43,49,62,0,72,19,82,77,72,27,46,63,31,59,37,50,14
06253,47836,20941,28858,50424,48600,53082,35802,58451,0882,0882,3901,1472,0,3540,8903,0401,0807,1154,6936,690,920,054,61,54,44,58,64972,25859,80816,89602,23109,52321,85131,44014,00751,9391,9391,3656,5862,0,7588,0445,9489,5949,7560,1833,447,151,291,76,49,61,02,29,12,27,63,86,06,06,29,31,21,21,75,71,0,11,54,71,67,50,83,86,64,14,65,54,13,70
64972,25859,80816,89602,23109,52321,85131,44014,00751,9391,9391,3656,5862,0,7588,0445,9489,5949,7560,1833,447,151,291,76,49,61,02,67754,34426,58998,20147,60636,26317,66559,61847,14889,8543,8543,4449,7962,0,0072,8719,8982,9977,8872,1127,746,663,531,59,37,50,14,14,85,57,43,17,81,44,84,23,28,28,27,40,0,34,92,35,07,50,10,05,50,67,82,64,16,53
67754,34426,58998,20147,60636,26317,66559,61847,14889,8543,8543,4449,7962,0,0072,8719,8982,9977,8872,1127,746,663,531,59,37,50,14,64329,23612,17127,31063,86386,91306,69006,25829,33531,9321,9321,1175,7071,0,9511,0054,6571,2967,3650,7083,286,664,314,65,54,13,70,85,35,67,95,33,11,18,40,95,73,73,00,33,0,25,23,74,89,37,14,52,76,05,28,75,70,66
64329,23612,17127,31063,86386,91306,69006,25829,33531,9321,9321,1175,7071,0,9511,0054,6571,2967,3650,7083,286,664,314,65,54,13,70,18714,98785,75757,29043,87217,33881,83644,98184,91523,7828,7828,6627,4740,0,5834,9392,0535,3107,2050,2810,805,550,067,82,64,16,53,00,62,55,02,65,83,84,64,25,40,40,42,14,0,61,12,23,07,70,11,36,02,77,98,52,23,93
18714,98785,75757,29043,87217,33881,83644,98184,91523,7828,7828,6627,4740,0,5834,9392,0535,3107,2050,2810,805,550,067,82,64,16,53,66285,04335,47867,81695,06133,83011,21318,53440,57395,5673,5673,1600,0233,0,0725,0623,5374,9089,4437,2614,152,676,905,28,75,70,66,61,71,36,73,86,87,96,72,95,96,96,65,54,0,55,70,61,73,22,81,07,75,16,34,30,59,04
66285,04335,47867,81695,06133,83011,21318,53440,57395,5673,5673,1600,0233,0,0725,0623,5374,9089,4437,2614,152,676,905,28,75,70,66,29700,84662,46055,12602,06865,02383,76984,08064,81125,5540,5540,7042,6814,0,4561,0912,1923,9307,2870,5911,636,102,177,98,52,23,93,95,39,67,03,31,18,79,90,93,78,78,67,10,0,19,87,34,07,87,11,16,35,35,82,63,02,87
29700,84662,46055,12602,06865,02383,76984,08064,81125,5540,5540,7042,6814,0,4561,0912,1923,9307,2870,5911,636,102,177,98,52,23,93,15161,86471,65736,48673,86786,60287,01696,39772,64295,0796,0796,5865,2954,0,2155,9170,8861,7573,5022,7281,207,575,516,34,30,59,04,67,63,03,58,35,20,03,47,88,42,42,53,30,0,51,93,79,34,08,95,98,07,82,14,97,60,09
15161,86471,65736,48673,86786,60287,01696,39772,64295,0796,0796,5865,2954,0,2155,9170,8861,7573,5022,7281,207,575,516,34,30,59,04,47295,94139,04267,46303,52131,97618,59379,53390,18293,5378,5378,0067,0110,0,9819,9287,7134,2307,7787,8411,016,835,135,82,63,02,87,06,57,97,90,00,83,29,79,94,24,24,57,01,0,33,53,08,79,29,84,05,73,85,84,97,09,55
47295,94139,04267,46303,52131,97618,59379,53390,18293,5378,5378,0067,0110,0,9819,9287,7134,2307,7787,8411,016,835,135,82,63,02,87,12467,92063,44303,27958,08035,75820,90103,28847,07788,4742,4742,3053,1730,0,5051,7093,8279,5934,5908,1595,498,007,982,14,97,60,09,45,29,99,15,12,71,12,18,33,03,03,17,67,0,69,12,69,89,37,14,51,12,31,60,90,13,69
12467,92063,44303,27958,08035,75820,90103,28847,07788,4742,4742,3053,1730,0,5051,7093,8279,5934,5908,1595,498,007,982,14,97,60,09,98106,22557,37997,10190,88300,71183,84829,00179,66594,0424,0424,3057,0901,0,8533,3053,4408,5479,5329,8484,105,573,385,84,97,09,55,54,22,86,71,14,35,04,20,35,53,53,84,32,0,58,71,37,72,25,68,54,98,65,95,93,38,50
98106,22557,37997,10190,88300,71183,84829,00179,66594,0424,0424,3057,0901,0,8533,3053,4408,5479,5329,8484,105,573,385,84,97,09,55,02345,61729,40199,25915,13012,07171,43112,61718,23433,0803,0803,3417,7767,0,2669,5712,5469,6789,0437,3614,051,712,331,60,90,13,69,32,48,33,61,26,85,37,64,20,35,35,19,95,0,21,61,88,06,39,54,50,59,48,15,19,85,95
02345,61729,40199,25915,13012,07171,43112,61718,23433,0803,0803,3417,7767,0,2669,5712,5469,6789,0437,3614,051,712,331,60,90,13,69,92054,10522,84186,06971,78714,10835,57504,91420,69735,1453,1453,5384,9732,0,2858,1471,5137,7572,1525,5268,754,498,865,95,93,38,50,91,82,79,92,91,65,65,69,87,20,20,69,26,0,88,98,98,48,97,13,73,06,16,00,47,06,02
92054,10522,84186,06971,78714,10835,57504,91420,69735,1453,1453,5384,9732,0,2858,1471,5137,7572,1525,5268,754,498,865,95,93,38,50,51732,98448,97133,55561,05226,20385,66137,05564,23720,2935,2935,0019,5395,0,5121,1761,4188,2706,8639,0754,750,159,048,15,19,85,95,56,27,71,12,37,49,81,76,73,30,30,79,01,0,12,29,02,14,45,24,06,71,87,59,79,36,96
51732,98448,97133,55561,05226,20385,66137,05564,23720,2935,2935,0019,5395,0,5121,1761,4188,2706,8639,0754,750,159,048,15,19,85,95,01991,82082,66779,52492,08291,67065,91565,62669,26387,4620,4620,9169,0626,0,1188,1998,1798,1248,6597,2113,773,306,116,00,47,06,02,24,52,26,31,41,44,56,98,42,81,81,84,18,0,10,69,45,81,35,89,94,84,63,37,98,54,29
01991,82082,66779,52492,08291,67065,91565,62669,26387,4620,4620,9169,0626,0,1188,1998,1798,1248,6597,2113,773,306,116,00,47,06,02,43156,49227,15271,25312,18737,86949,60381,34276,73773,1030,1030,8779,4901,0,6712,0429,4302,4114,9445,8624,806,071,487,59,79,36,96,25,49,67,70,69,40,68,89,59,19,19,01,36,0,42,99,94,35,97,63,14,89,86,54,92,64,17
43156,49227,15271,25312,18737,86949,60381,34276,73773,1030,1030,8779,4901,0,6712,0429,4302,4114,9445,8624,806,071,487,59,79,36,96,89324,12452,26026,35831,20441,37844,76856,24898,40442,1181,1181,8584,9718,0,7810,7269,8845,5281,4035,1389,894,184,763,37,98,54,29,05,58,50,06,24,75,24,55,83,43,43,28,82,0,22,26,10,42,75,17,02,64,27,25,26,67,17
89324,12452,26026,35831,20441,37844,76856,24898,40442,1181,1181,8584,9718,0,7810,7269,8845,5281,4035,1389,894,184,763,37,98,54,29,74425,81149,23067,57370,21669,36140,97468,33389,45959,1619,1619,9201,1436,0,9042,3799,6094,9135,1497,6763,414,989,686,54,92,64,17,87,42,19,76,90,12,08,87,74,60,60,37,80,0,26,63,41,57,10,30,38,22,62,08,70,53,22
