gt_0,gt_1,gt_2,gt_3,gt_4,gt_5,gt_6,gt_7,gt_8,gt_9,gt_10,gt_11,gt_12,gt_13,gt_14,gt_15,gt_16,gt_17,gt_18,gt_19,gt_20,gt_21,gt_22,gt_23,gt_24,gt_25,gt_26,gt_27,gt_28,gt_29,gt_30,gt_31,gt_32,gt_33,gt_34,gt_35,gt_36,gt_37,gt_38,gt_39,gt_40,gt_41,gt_42,gt_43,gt_44,gt_45,gt_46,gt_47,gt_48,gt_49,gt_50,gt_51,gt_52,gt_53,kq_0,kq_1,kq_2,kq_3,kq_4,kq_5,kq_6,kq_7,kq_8,kq_9,kq_10,kq_11,kq_12,kq_13,kq_14,kq_15,kq_16,kq_17,kq_18,kq_19,kq_20,kq_21,kq_22,kq_23,kq_24,kq_25,kq_26
60640,52312,36198,25462,44098,48971,76089,22773,30194,5043,5043,1350,4033,4561,0630,7066,6620,0529,6286,7366,071,314,214,28,31,21,65,75197,23543,29480,38507,24583,37573,68459,63752,76384,6523,6523,2579,2092,4117,1464,0543,0607,1217,0847,5447,730,370,704,61,12,09,71,96964,73207,03983,69850,29542,97604,50968,69333,19850,2387,2387,5082,9172,8122,0709,0783,9364,6183,1590,5986,852,576,137,59,96,60,54
75197,23543,29480,38507,24583,37573,68459,63752,76384,6523,6523,2579,2092,4117,1464,0543,0607,1217,0847,5447,730,370,704,61,12,09,71,37192,10103,32629,75271,73697,84466,97201,00624,12076,9332,9332,8470,7910,3188,4288,9283,3785,5420,0526,7679,006,263,251,77,35,50,56,44023,66524,15943,76121,14006,35741,52143,74441,82722,3354,3354,8162,0832,5399,1388,2416,2231,2481,5478,8008,723,096,447,82,04,22,79
37192,10103,32629,75271,73697,84466,97201,00624,12076,9332,9332,8470,7910,3188,4288,9283,3785,5420,0526,7679,006,263,251,77,35,50,56,96964,73207,03983,69850,29542,97604,50968,69333,19850,2387,2387,5082,9172,8122,0709,0783,9364,6183,1590,5986,852,576,137,59,96,60,54,88289,87795,04144,92185,71183,75604,69778,46046,45882,5851,5851,7175,2333,9705,3600,0550,6419,5911,9410,0353,317,537,999,74,19,63,37
96964,73207,03983,69850,29542,97604,50968,69333,19850,2387,2387,5082,9172,8122,0709,0783,9364,6183,1590,5986,852,576,137,59,96,60,54,44023,66524,15943,76121,14006,35741,52143,74441,82722,3354,3354,8162,0832,5399,1388,2416,2231,2481,5478,8008,723,096,447,82,04,22,79,86340,25604,07306,67577,85489,04036,08703,54114,66578,2866,2866,6527,3899,6429,6884,0833,1943,9374,2115,2524,120,912,179,17,23,27,61
44023,66524,15943,76121,14006,35741,52143,74441,82722,3354,3354,8162,0832,5399,1388,2416,2231,2481,5478,8008,723,096,447,82,04,22,79,88289,87795,04144,92185,71183,75604,69778,46046,45882,5851,5851,7175,2333,9705,3600,0550,6419,5911,9410,0353,317,537,999,74,19,63,37,42326,59541,35745,66164,36541,58416,22819,31166,90401,0278,0278,4248,8260,0919,4168,3842,9701,1414,7095,6359,802,532,835,85,05,48,79
88289,87795,04144,92185,71183,75604,69778,46046,45882,5851,5851,7175,2333,9705,3600,0550,6419,5911,9410,0353,317,537,999,74,19,63,37,86340,25604,07306,67577,85489,04036,08703,54114,66578,2866,2866,6527,3899,6429,6884,0833,1943,9374,2115,2524,120,912,179,17,23,27,61,17711,14008,82755,51425,41360,63587,62073,00712,62127,9314,9314,8006,1466,6479,2916,8013,9400,1778,6019,3033,089,841,910,96,16,89,70
86340,25604,07306,67577,85489,04036,08703,54114,66578,2866,2866,6527,3899,6429,6884,0833,1943,9374,2115,2524,120,912,179,17,23,27,61,42326,59541,35745,66164,36541,58416,22819,31166,90401,0278,0278,4248,8260,0919,4168,3842,9701,1414,7095,6359,802,532,835,85,05,48,79,82779,21593,12429,54625,07584,18488,13368,80694,46839,3190,3190,8908,5198,4797,5245,9461,4762,9952,5805,3933,281,132,764,15,52,72,04
42326,59541,35745,66164,36541,58416,22819,31166,90401,0278,0278,4248,8260,0919,4168,3842,9701,1414,7095,6359,802,532,835,85,05,48,79,17711,14008,82755,51425,41360,63587,62073,00712,62127,9314,9314,8006,1466,6479,2916,8013,9400,1778,6019,3033,089,841,910,96,16,89,70,91737,61215,72392,79814,33522,53427,69174,48350,09045,7717,7717,7876,4969,1718,4278,1988,4084,0055,1135,7072,784,030,115,66,57,94,96
17711,14008,82755,51425,41360,63587,62073,00712,62127,9314,9314,8006,1466,6479,2916,8013,9400,1778,6019,3033,089,841,910,96,16,89,70,82779,21593,12429,54625,07584,18488,13368,80694,46839,3190,3190,8908,5198,4797,5245,9461,4762,9952,5805,3933,281,132,764,15,52,72,04,06908,73161,56825,07941,28531,99004,81042,78393,69083,0982,0982,5445,0749,1362,4448,6093,8506,3614,2882,2722,561,325,243,00,24,13,56
82779,21593,12429,54625,07584,18488,13368,80694,46839,3190,3190,8908,5198,4797,5245,9461,4762,9952,5805,3933,281,132,764,15,52,72,04,91737,61215,72392,79814,33522,53427,69174,48350,09045,7717,7717,7876,4969,1718,4278,1988,4084,0055,1135,7072,784,030,115,66,57,94,96,55079,42322,23910,79245,68389,11093,76483,13352,90440,1016,1016,8843,5562,8157,8678,0013,2816,2693,3736,2972,677,388,247,12,54,35,09
91737,61215,72392,79814,33522,53427,69174,48350,09045,7717,7717,7876,4969,1718,4278,1988,4084,0055,1135,7072,784,030,115,66,57,94,96,06908,73161,56825,07941,28531,99004,81042,78393,69083,0982,0982,5445,0749,1362,4448,6093,8506,3614,2882,2722,561,325,243,00,24,13,56,50321,67560,18516,93078,02518,45824,24253,92106,56602,4918,4918,1581,1265,0445,3955,2392,6640,8876,8586,9945,814,206,088,09,92,18,54
06908,73161,56825,07941,28531,99004,81042,78393,69083,0982,0982,5445,0749,1362,4448,6093,8506,3614,2882,2722,561,325,243,00,24,13,56,55079,42322,23910,79245,68389,11093,76483,13352,90440,1016,1016,8843,5562,8157,8678,0013,2816,2693,3736,2972,677,388,247,12,54,35,09,32933,00699,47354,24270,37792,51145,40406,99648,76308,1731,1731,5427,1514,0901,2461,3329,9749,9190,4533,7078,301,310,264,29,33,95,69
55079,42322,23910,79245,68389,11093,76483,13352,90440,1016,1016,8843,5562,8157,8678,0013,2816,2693,3736,2972,677,388,247,12,54,35,09,50321,67560,18516,93078,02518,45824,24253,92106,56602,4918,4918,1581,1265,0445,3955,2392,6640,8876,8586,9945,814,206,088,09,92,18,54,99178,49639,50817,27082,80721,80081,69183,37208,89826,5822,5822,4746,4782,2997,2788,6007,3481,6898,4072,8680,101,942,896,13,78,55,51
50321,67560,18516,93078,02518,45824,24253,92106,56602,4918,4918,1581,1265,0445,3955,2392,6640,8876,8586,9945,814,206,088,09,92,18,54,32933,00699,47354,24270,37792,51145,40406,99648,76308,1731,1731,5427,1514,0901,2461,3329,9749,9190,4533,7078,301,310,264,29,33,95,69,52552,77634,57336,95322,78863,36785,28703,53288,44379,7699,7699,4892,6325,4914,2685,8119,7775,6866,6252,1521,811,626,154,00,45,61,38
32933,00699,47354,24270,37792,51145,40406,99648,76308,1731,1731,5427,1514,0901,2461,3329,9749,9190,4533,7078,301,310,264,29,33,95,69,99178,49639,50817,27082,80721,80081,69183,37208,89826,5822,5822,4746,4782,2997,2788,6007,3481,6898,4072,8680,101,942,896,13,78,55,51,00429,41203,75144,84525,90131,76386,71852,11538,60590,9177,9177,0338,1360,8428,3005,7979,2542,7251,4073,6181,212,814,323,36,97,63,59
99178,49639,50817,27082,80721,80081,69183,37208,89826,5822,5822,4746,4782,2997,2788,6007,3481,6898,4072,8680,101,942,896,13,78,55,51,52552,77634,57336,95322,78863,36785,28703,53288,44379,7699,7699,4892,6325,4914,2685,8119,7775,6866,6252,1521,811,626,154,00,45,61,38,23365,71215,18953,81519,13486,10230,31141,53594,50994,7453,7453,4584,5570,3900,2879,8804,3762,0275,9464,3077,308,152,368,52,56,04,74
52552,77634,57336,95322,78863,36785,28703,53288,44379,7699,7699,4892,6325,4914,2685,8119,7775,6866,6252,1521,811,626,154,00,45,61,38,00429,41203,75144,84525,90131,76386,71852,11538,60590,9177,9177,0338,1360,8428,3005,7979,2542,7251,4073,6181,212,814,323,36,97,63,59,55458,99279,49506,33524,08243,01105,92635,82034,28995,3779,3779,9882,6425,1192,2222,0717,0800,6260,1409,3243,014,549,418,85,99,14,21
00429,41203,75144,84525,90131,76386,71852,11538,60590,9177,9177,0338,1360,8428,3005,7979,2542,7251,4073,6181,212,814,323,36,97,63,59,23365,71215,18953,81519,13486,10230,31141,53594,50994,7453,7453,4584,5570,3900,2879,8804,3762,0275,9464,3077,308,152,368,52,56,04,74,88917,91181,97960,75557,91689,14067,94811,75252,97553,1914,1914,8461,9622,7225,6971,8344,5785,3904,5593,4504,403,893,096,67,91,08,18
23365,71215,18953,81519,13486,10230,31141,53594,50994,7453,7453,4584,5570,3900,2879,8804,3762,0275,9464,3077,308,152,368,52,56,04,74,55458,99279,49506,33524,08243,01105,92635,82034,28995,3779,3779,9882,6425,1192,2222,0717,0800,6260,1409,3243,014,549,418,85,99,14,21,28683,28359,00325,29048,19498,72385,32280,91722,20431,5162,5162,8696,2176,1870,1288,2996,3781,9235,5259,7212,885,745,367,03,38,21,74
55458,99279,49506,33524,08243,01105,92635,82034,28995,3779,3779,9882,6425,1192,2222,0717,0800,6260,1409,3243,014,549,418,85,99,14,21,88917,91181,97960,75557,91689,14067,94811,75252,97553,1914,1914,8461,9622,7225,6971,8344,5785,3904,5593,4504,403,893,096,67,91,08,18,57037,03050,45936,18512,81358,00537,60111,04676,90368,9414,9414,9772,6668,2635,9694,9732,3216,4268,2246,7475,559,786,565,45,98,99,48
88917,91181,97960,75557,91689,14067,94811,75252,97553,1914,1914,8461,9622,7225,6971,8344,5785,3904,5593,4504,403,893,096,67,91,08,18,28683,28359,00325,29048,19498,72385,32280,91722,20431,5162,5162,8696,2176,1870,1288,2996,3781,9235,5259,7212,885,745,367,03,38,21,74,69149,28100,47360,78040,39357,74056,90216,82813,26065,0866,0866,1910,9425,4124,2340,2056,0153,1351,4343,9907,142,015,637,54,94,13,89
28683,28359,00325,29048,19498,72385,32280,91722,20431,5162,5162,8696,2176,1870,1288,2996,3781,9235,5259,7212,885,745,367,03,38,21,74,57037,03050,45936,18512,81358,00537,60111,04676,90368,9414,9414,9772,6668,2635,9694,9732,3216,4268,2246,7475,559,786,565,45,98,99,48,00458,79849,29675,70512,87168,71973,75465,94430,40160,8757,8757,5115,1374,7064,5714,0154,0722,4060,2760,9773,265,646,696,36,03,58,53
57037,03050,45936,18512,81358,00537,60111,04676,90368,9414,9414,9772,6668,2635,9694,9732,3216,4268,2246,7475,559,786,565,45,98,99,48,69149,28100,47360,78040,39357,74056,90216,82813,26065,0866,0866,1910,9425,4124,2340,2056,0153,1351,4343,9907,142,015,637,54,94,13,89,92443,10267,22597,27126,40306,10497,18238,94921,35487,0299,0299,5215,8255,2111,2185,5998,0589,0234,5499,1969,742,966,851,74,80,62,14
69149,28100,47360,78040,39357,74056,90216,82813,26065,0866,0866,1910,9425,4124,2340,2056,0153,1351,4343,9907,142,015,637,54,94,13,89,00458,79849,29675,70512,87168,71973,75465,94430,40160,8757,8757,5115,1374,7064,5714,0154,0722,4060,2760,9773,265,646,696,36,03,58,53,89193,45312,16881,46813,24850,14205,89343,85784,90427,0268,0268,0037,8279,5313,0491,9589,0209,7907,4254,5173,500,518,557,56,11,23,80
00458,79849,29675,70512,87168,71973,75465,94430,40160,8757,8757,5115,1374,7064,5714,0154,0722,4060,2760,9773,265,646,696,36,03,58,53,92443,10267,22597,27126,40306,10497,18238,94921,35487,0299,0299,5215,8255,2111,2185,5998,0589,0234,5499,1969,742,966,851,74,80,62,14,92355,83223,11834,73664,42551,40156,92854,81409,65624,3908,3908,3638,4525,8076,9522,9202,7548,1967,7352,4423,604,242,585,62,66,34,42
92443,10267,22597,27126,40306,10497,18238,94921,35487,0299,0299,5215,8255,2111,2185,5998,0589,0234,5499,1969,742,966,851,74,80,62,14,89193,45312,16881,46813,24850,14205,89343,85784,90427,0268,0268,0037,8279,5313,0491,9589,0209,7907,4254,5173,500,518,557,56,11,23,80,78869,84741,95736,54221,94070,65141,44706,53419,85615,8705,8705,5986,5594,9784,8360,2695,0090,6654,0123,7708,953,056,894,05,94,36,34
89193,45312,16881,46813,24850,14205,89343,85784,90427,0268,0268,0037,8279,5313,0491,9589,0209,7907,4254,5173,500,518,557,56,11,23,80,92355,83223,11834,73664,42551,40156,92854,81409,65624,3908,3908,3638,4525,8076,9522,9202,7548,1967,7352,4423,604,242,585,62,66,34,42,81395,14844,19500,36625,70041,23101,83361,41685,01047,6693,6693,3776,9231,4733,6081,4353,7546,6926,7102,7651,549,799,672,12,03,76,87
92355,83223,11834,73664,42551,40156,92854,81409,65624,3908,3908,3638,4525,8076,9522,9202,7548,1967,7352,4423,604,242,585,62,66,34,42,78869,84741,95736,54221,94070,65141,44706,53419,85615,8705,8705,5986,5594,9784,8360,2695,0090,6654,0123,7708,953,056,894,05,94,36,34,61211,66416,37719,57777,79679,55379,70078,28899,21310,2390,2390,8165,1910,0433,9561,9738,9522,2468,2926,4718,474,173,203,30,56,31,53
78869,84741,95736,54221,94070,65141,44706,53419,85615,8705,8705,5986,5594,9784,8360,2695,0090,6654,0123,7708,953,056,894,05,94,36,34,81395,14844,19500,36625,70041,23101,83361,41685,01047,6693,6693,3776,9231,4733,6081,4353,7546,6926,7102,7651,549,799,672,12,03,76,87,35931,54182,54151,77163,92034,43314,84083,38594,92524,2124,2124,8179,0156,2036,6615,0094,7847,6025,5495,1058,669,855,056,53,15,57,08
81395,14844,19500,36625,70041,23101,83361,41685,01047,6693,6693,3776,9231,4733,6081,4353,7546,6926,7102,7651,549,799,672,12,03,76,87,61211,66416,37719,57777,79679,55379,70078,28899,21310,2390,2390,8165,1910,0433,9561,9738,9522,2468,2926,4718,474,173,203,30,56,31,53,45739,59520,37497,45344,63187,95744,78598,45130,10404,8071,8071,1497,2809,4662,6195,4705,7140,0185,2679,2885,092,210,693,03,88,08,45
61211,66416,37719,57777,79679,55379,70078,28899,21310,2390,2390,8165,1910,0433,9561,9738,9522,2468,2926,4718,474,173,203,30,56,31,53,35931,54182,54151,77163,92034,43314,84083,38594,92524,2124,2124,8179,0156,2036,6615,0094,7847,6025,5495,1058,669,855,056,53,15,57,08,07954,20293,06284,56683,13069,79013,23501,34711,95433,9106,9106,5965,6971,9666,7070,3745,7576,9063,9302,2028,556,831,059,87,91,50,64
35931,54182,54151,77163,92034,43314,84083,38594,92524,2124,2124,8179,0156,2036,6615,0094,7847,6025,5495,1058,669,855,056,53,15,57,08,45739,59520,37497,45344,63187,95744,78598,45130,10404,8071,8071,1497,2809,4662,6195,4705,7140,0185,2679,2885,092,210,693,03,88,08,45,53127,92948,57010,09500,18765,26227,05161,97329,05149,1124,1124,0409,6537,1450,6767,0620,8734,2357,5415,5924,137,006,798,83,19,23,30
45739,59520,37497,45344,63187,95744,78598,45130,10404,8071,8071,1497,2809,4662,6195,4705,7140,0185,2679,2885,092,210,693,03,88,08,45,07954,20293,06284,56683,13069,79013,23501,34711,95433,9106,9106,5965,6971,9666,7070,3745,7576,9063,9302,2028,556,831,059,87,91,50,64,98499,50427,12766,56915,35866,37339,08821,96400,51989,9287,9287,4923,6229,6569,5606,2076,0205,6750,9356,4601,540,361,738,82,72,52,02
07954,20293,06284,56683,13069,79013,23501,34711,95433,9106,9106,5965,6971,9666,7070,3745,7576,9063,9302,2028,556,831,059,87,91,50,64,53127,92948,57010,09500,18765,26227,05161,97329,05149,1124,1124,0409,6537,1450,6767,0620,8734,2357,5415,5924,137,006,798,83,19,23,30,38907,38861,76386,14975,47110,90478,74853,93470,56656,8816,8816,9514,2059,0801,0550,0445,2393,4785,1812,3952,593,927,919,23,50,56,62
53127,92948,57010,09500,18765,26227,05161,97329,05149,1124,1124,0409,6537,1450,6767,0620,8734,2357,5415,5924,137,006,798,83,19,23,30,98499,50427,12766,56915,35866,37339,08821,96400,51989,9287,9287,4923,6229,6569,5606,2076,0205,6750,9356,4601,540,361,738,82,72,52,02,57496,08278,65770,25222,79865,75051,65568,46929,51882,4549,4549,3447,3325,5383,6662,1366,9629,8888,0001,4379,490,420,080,07,81,57,34
98499,50427,12766,56915,35866,37339,08821,96400,51989,9287,9287,4923,6229,6569,5606,2076,0205,6750,9356,4601,540,361,738,82,72,52,02,38907,38861,76386,14975,47110,90478,74853,93470,56656,8816,8816,9514,2059,0801,0550,0445,2393,4785,1812,3952,593,927,919,23,50,56,62,81637,81033,98522,76935,09007,31764,82080,97057,40357,1124,1124,4103,3538,6092,1006,9090,9326,4776,6340,9513,076,821,643,33,34,90,97
38907,38861,76386,14975,47110,90478,74853,93470,56656,8816,8816,9514,2059,0801,0550,0445,2393,4785,1812,3952,593,927,919,23,50,56,62,57496,08278,65770,25222,79865,75051,65568,46929,51882,4549,4549,3447,3325,5383,6662,1366,9629,8888,0001,4379,490,420,080,07,81,57,34,97183,17545,64179,27845,10638,51393,34150,99900,08823,6488,6488,7300,2092,0705,3059,6662,7743,2209,5502,2766,093,223,446,32,63,27,41
57496,08278,65770,25222,79865,75051,65568,46929,51882,4549,4549,3447,3325,5383,6662,1366,9629,8888,0001,4379,490,420,080,07,81,57,34,81637,81033,98522,76935,09007,31764,82080,97057,40357,1124,1124,4103,3538,6092,1006,9090,9326,4776,6340,9513,076,821,643,33,34,90,97,95510,12419,65411,83245,16190,19158,31909,03851,36452,8158,8158,9411,9873,2032,7299,1099,2197,0125,2543,3253,255,100,423,87,23,52,91
81637,81033,98522,76935,09007,31764,82080,97057,40357,1124,1124,4103,3538,6092,1006,9090,9326,4776,6340,9513,076,821,643,33,34,90,97,97183,17545,64179,27845,10638,51393,34150,99900,08823,6488,6488,7300,2092,0705,3059,6662,7743,2209,5502,2766,093,223,446,32,63,27,41,92115,18902,04098,34332,58353,34645,56353,33651,99774,0158,0158,9855,4381,6344,2409,1531,4056,4435,4405,6140,202,212,117,73,72,58,42
97183,17545,64179,27845,10638,51393,34150,99900,08823,6488,6488,7300,2092,0705,3059,6662,7743,2209,5502,2766,093,223,446,32,63,27,41,95510,12419,65411,83245,16190,19158,31909,03851,36452,8158,8158,9411,9873,2032,7299,1099,2197,0125,2543,3253,255,100,423,87,23,52,91,11718,65694,58433,81502,09751,86422,45375,96976,88272,7414,7414,8342,9292,3980,7620,1259,8235,9392,2038,0839,659,388,193,16,67,76,69
95510,12419,65411,83245,16190,19158,31909,03851,36452,8158,8158,9411,9873,2032,7299,1099,2197,0125,2543,3253,255,100,423,87,23,52,91,92115,18902,04098,34332,58353,34645,56353,33651,99774,0158,0158,9855,4381,6344,2409,1531,4056,4435,4405,6140,202,212,117,73,72,58,42,76972,54472,98064,01190,80345,58329,45594,04041,02369,5393,5393,6541,4219,5643,6230,6575,3576,1489,4207,7412,015,687,588,19,13,66,04
92115,18902,04098,34332,58353,34645,56353,33651,99774,0158,0158,9855,4381,6344,2409,1531,4056,4435,4405,6140,202,212,117,73,72,58,42,11718,65694,58433,81502,09751,86422,45375,96976,88272,7414,7414,8342,9292,3980,7620,1259,8235,9392,2038,0839,659,388,193,16,67,76,69,50317,69721,41221,96135,40897,11778,25359,07867,50726,0368,0368,3357,0020,1265,6483,0186,2135,8791,0188,7748,144,442,122,99,59,04,96
11718,65694,58433,81502,09751,86422,45375,96976,88272,7414,7414,8342,9292,3980,7620,1259,8235,9392,2038,0839,659,388,193,16,67,76,69,76972,54472,98064,01190,80345,58329,45594,04041,02369,5393,5393,6541,4219,5643,6230,6575,3576,1489,4207,7412,015,687,588,19,13,66,04,33010,39679,77696,42638,78769,33480,47932,50335,82519,3030,3030,5554,0078,5149,3526,8340,0127,0862,3773,6761,186,510,817,82,49,67,94
76972,54472,98064,01190,80345,58329,45594,04041,02369,5393,5393,6541,4219,5643,6230,6575,3576,1489,4207,7412,015,687,588,19,13,66,04,50317,69721,41221,96135,40897,11778,25359,07867,50726,0368,0368,3357,0020,1265,6483,0186,2135,8791,0188,7748,144,442,122,99,59,04,96,15813,33540,27367,45907,83800,50019,14593,54254,62133,5831,5831,9157,3600,7520,3754,0068,0035,2028,7499,8223,227,342,541,02,73,14,06
50317,69721,41221,96135,40897,11778,25359,07867,50726,0368,0368,3357,0020,1265,6483,0186,2135,8791,0188,7748,144,442,122,99,59,04,96,33010,39679,77696,42638,78769,33480,47932,50335,82519,3030,3030,5554,0078,5149,3526,8340,0127,0862,3773,6761,186,510,817,82,49,67,94,47262,53815,72250,39114,30036,40309,66218,12971,98535,6761,6761,9256,9602,6511,3481,3860,4066,3684,0545,2542,127,703,472,15,18,36,80
33010,39679,77696,42638,78769,33480,47932,50335,82519,3030,3030,5554,0078,5149,3526,8340,0127,0862,3773,6761,186,510,817,82,49,67,94,15813,33540,27367,45907,83800,50019,14593,54254,62133,5831,5831,9157,3600,7520,3754,0068,0035,2028,7499,8223,227,342,541,02,73,14,06,00336,36996,34566,52853,16944,30144,89266,00429,61771,4735,4735,6555,9207,0625,0403,1018,1024,8646,9569,6713,461,308,498,03,39,68,32
15813,33540,27367,45907,83800,50019,14593,54254,62133,5831,5831,9157,3600,7520,3754,0068,0035,2028,7499,8223,227,342,541,02,73,14,06,47262,53815,72250,39114,30036,40309,66218,12971,98535,6761,6761,9256,9602,6511,3481,3860,4066,3684,0545,2542,127,703,472,15,18,36,80,44149,77328,39892,55348,94461,91360,03601,16276,65358,4467,4467,5019,9258,8488,5122,7502,6759,4192,0317,4249,646,606,157,13,72,88,69
47262,53815,72250,39114,30036,40309,66218,12971,98535,6761,6761,9256,9602,6511,3481,3860,4066,3684,0545,2542,127,703,472,15,18,36,80,00336,36996,34566,52853,16944,30144,89266,00429,61771,4735,4735,6555,9207,0625,0403,1018,1024,8646,9569,6713,461,308,498,03,39,68,32,77763,64718,98273,32608,98787,22375,87949,39510,02526,0375,0375,5529,0199,5758,0173,8245,6801,8644,7288,5125,680,976,487,26,97,53,55
00336,36996,34566,52853,16944,30144,89266,00429,61771,4735,4735,6555,9207,0625,0403,1018,1024,8646,9569,6713,461,308,498,03,39,68,32,44149,77328,39892,55348,94461,91360,03601,16276,65358,4467,4467,5019,9258,8488,5122,7502,6759,4192,0317,4249,646,606,157,13,72,88,69,68531,71204,53959,59322,76894,39896,69028,99638,28482,9331,9331,6113,4591,9072,0080,2412,4670,6808,1359,6634,411,425,656,72,30,14,29
44149,77328,39892,55348,94461,91360,03601,16276,65358,4467,4467,5019,9258,8488,5122,7502,6759,4192,0317,4249,646,606,157,13,72,88,69,77763,64718,98273,32608,98787,22375,87949,39510,02526,0375,0375,5529,0199,5758,0173,8245,6801,8644,7288,5125,680,976,487,26,97,53,55,36931,02005,59974,31678,38000,43405,54330,57221,50886,3793,3793,9419,0471,4952,6161,6880,5175,4406,2673,2065,757,692,272,27,42,32,96
77763,64718,98273,32608,98787,22375,87949,39510,02526,0375,0375,5529,0199,5758,0173,8245,6801,8644,7288,5125,680,976,487,26,97,53,55,68531,71204,53959,59322,76894,39896,69028,99638,28482,9331,9331,6113,4591,9072,0080,2412,4670,6808,1359,6634,411,425,656,72,30,14,29,38480,28539,62480,57184,47078,21029,56078,54743,72889,0836,0836,4378,2964,0070,3782,2338,2899,8267,2733,5746,454,048,912,52,40,72,34
68531,71204,53959,59322,76894,39896,69028,99638,28482,9331,9331,6113,4591,9072,0080,2412,4670,6808,1359,6634,411,425,656,72,30,14,29,36931,02005,59974,31678,38000,43405,54330,57221,50886,3793,3793,9419,0471,4952,6161,6880,5175,4406,2673,2065,757,692,272,27,42,32,96,43352,06118,85847,59868,32170,98303,10778,63987,44639,0378,0378,9305,4403,4854,3962,0773,2611,7282,9527,9053,074,348,183,93,82,79,44
36931,02005,59974,31678,38000,43405,54330,57221,50886,3793,3793,9419,0471,4952,6161,6880,5175,4406,2673,2065,757,692,272,27,42,32,96,38480,28539,62480,57184,47078,21029,56078,54743,72889,0836,0836,4378,2964,0070,3782,2338,2899,8267,2733,5746,454,048,912,52,40,72,34,22173,81152,74691,51037,74193,87758,38746,96343,22493,7556,7556,0724,1257,3512,0056,3464,3715,0599,1826,1544,142,098,097,35,03,17,41
38480,28539,62480,57184,47078,21029,56078,54743,72889,0836,0836,4378,2964,0070,3782,2338,2899,8267,2733,5746,454,048,912,52,40,72,34,43352,06118,85847,59868,32170,98303,10778,63987,44639,0378,0378,9305,4403,4854,3962,0773,2611,7282,9527,9053,074,348,183,93,82,79,44,88368,72666,72309,78749,21711,98181,71201,72238,58612,1040,1040,7574,8547,7512,8566,3517,2537,1420,9484,9373,596,589,179,51,28,71,04
43352,06118,85847,59868,32170,98303,10778,63987,44639,0378,0378,9305,4403,4854,3962,0773,2611,7282,9527,9053,074,348,183,93,82,79,44,22173,81152,74691,51037,74193,87758,38746,96343,22493,7556,7556,0724,1257,3512,0056,3464,3715,0599,1826,1544,142,098,097,35,03,17,41,44808,59335,36762,41669,33229,68252,77020,72326,34830,3843,3843,7639,3056,7034,4646,7409,0428,1747,2933,0576,821,874,634,62,54,76,92
22173,81152,74691,51037,74193,87758,38746,96343,22493,7556,7556,0724,1257,3512,0056,3464,3715,0599,1826,1544,142,098,097,35,03,17,41,88368,72666,72309,78749,21711,98181,71201,72238,58612,1040,1040,7574,8547,7512,8566,3517,2537,1420,9484,9373,596,589,179,51,28,71,04,92598,03162,78478,80269,22709,85928,46553,67713,51598,9223,9223,6112,0080,5935,3522,8799,5098,1846,8360,1053,806,896,603,58,77,95,16
88368,72666,72309,78749,21711,98181,71201,72238,58612,1040,1040,7574,8547,7512,8566,3517,2537,1420,9484,9373,596,589,179,51,28,71,04,44808,59335,36762,41669,33229,68252,77020,72326,34830,3843,3843,7639,3056,7034,4646,7409,0428,1747,2933,0576,821,874,634,62,54,76,92,37043,02010,14680,51672,57593,80860,78055,96010,69943,4109,4109,4175,5456,7484,6624,6487,5824,7772,1019,1487,063,665,996,83,69,30,85
44808,59335,36762,41669,33229,68252,77020,72326,34830,3843,3843,7639,3056,7034,4646,7409,0428,1747,2933,0576,821,874,634,62,54,76,92,92598,03162,78478,80269,22709,85928,46553,67713,51598,9223,9223,6112,0080,5935,3522,8799,5098,1846,8360,1053,806,896,603,58,77,95,16,54143,57892,54456,89419,02984,69481,28243,10491,19528,4005,4005,4589,3753,0474,2019,3933,4187,5626,1945,8885,843,336,957,44,73,72,02
92598,03162,78478,80269,22709,85928,46553,67713,51598,9223,9223,6112,0080,5935,3522,8799,5098,1846,8360,1053,806,896,603,58,77,95,16,37043,02010,14680,51672,57593,80860,78055,96010,69943,4109,4109,4175,5456,7484,6624,6487,5824,7772,1019,1487,063,665,996,83,69,30,85,38551,47987,62672,51223,11409,29015,66451,58089,58786,3059,3059,0860,6049,4739,3298,0512,7638,1243,7493,4548,905,672,594,11,41,00,06
37043,02010,14680,51672,57593,80860,78055,96010,69943,4109,4109,4175,5456,7484,6624,6487,5824,7772,1019,1487,063,665,996,83,69,30,85,54143,57892,54456,89419,02984,69481,28243,10491,19528,4005,4005,4589,3753,0474,2019,3933,4187,5626,1945,8885,843,336,957,44,73,72,02,27008,82651,23927,87507,94600,09962,99216,78656,46327,6433,6433,0769,3003,1448,4152,5403,7350,0052,7157,1972,735,216,424,46,00,07,11
54143,57892,54456,89419,02984,69481,28243,10491,19528,4005,4005,4589,3753,0474,2019,3933,4187,5626,1945,8885,843,336,957,44,73,72,02,38551,47987,62672,51223,11409,29015,66451,58089,58786,3059,3059,0860,6049,4739,3298,0512,7638,1243,7493,4548,905,672,594,11,41,00,06,13541,80378,39000,72919,55765,16266,69812,42673,93995,2220,2220,1080,7409,2646,5487,9596,2058,5974,2192,5303,631,188,393,27,09,14,95
